Precio,Ubicación,Descripción,Latitud,Longitud,Mantenimiento,Zona,Ubicación_ID,m²,Recámaras,Baños,Estacionamiento
38000,Santa Catarina,"Departamento de 125m2 en piso 24. 3 recámaras, principal con walk-in closet, 3 baños completos. balcón con vistas a la huasteca. Cocina: parilla electrica, horno, microondas. centro de lavado, alacena, baños con encimeras de mármol, Bodega de 5m2. cuota de mantenimiento inlcuida. equipo: - Electrodomésticos: refrigerador, microondas, horno, lava-secadora. - cortinas. - Luminarias Led",25.6728847,-100.4466806,0,El Lechugal,103,124,3,3,2
40000,San Pedro Garza García,"Departamento en Renta en San Pedro Garza Garcia Ubicacion: Kaláh Torre Devadimensiones: 115 M2Super céntrico, salidas avenidas con facilidad de vias de acceso. Cuenta con: 2 recámaras2 baños completos2 cajones de estacionamientoAmueblado y equipado+Listo para habitarse+precio$40, 000En sm inmuebles tenemos varias opciones de acuerdo a tus necesidades. Nosotros te brindamos un servicio personalizado y de calidad para ayudarte con tu búsqueda inmobiliaria. Si necesitas asistencia o tienes preguntas, siéntete libre de contactarnos.",25.6545973,-100.3343527,0,Zona Loma Larga Oriente,102,115,2,2,2
39000,San Pedro Garza García,"Ofrezco departamento en renta san pedro garza garcia. ubicacionsan Pedro Garza Garcia N. L, Torre Dana Arboleda. El piso cuenta con 10 departamentos. Número de Pisos en el edificio 26Ubicado en el Piso 7ideal para perfil ejecutivodescripcion del inmueble1 recámara1 baño1 cajón de estacionamientototal construido 67. 55 m2incluye: Cocineta, Cisterna, Clima Central, Elevador, Televisión por Cable, Abanicos de Techo, Persianas, Tecnologías Ecológicas e Inteligentes, Centro de lavado, Cajón de estacionamiento exclusivo y para visitantes. Totalmente amueblado y equipado con amenidades listo para habitarse. amenidades: AlbercaAsadoresCoworkGimnasioprecio $ 39, 000 pesosnota: No incluye cuota de mantenimiento ni servicios. Mantenimiento $5000 mxnInternet $1200*no mascotas*no estudiantes*no niñosla disponibilidad y precio de cada inmueble está sujeta a cambio sin previo aviso. El envío de esta ficha no compromete a las partes a la suscripción de ningún documento legal. La información y medidas son aproximadas y deberán ratificarse con la documentación pertinente. En venta los precios estipulados son mas los impuestos correspondientes. La disponibilidad y precio de cada inmueble está sujeta a cambio sin previo aviso. El envío de esta ficha no compromete a las partes a la suscripción de ningún documento legal. La información y medidas son aproximadas y deberán ratificarse con la documentación pertinente. En venta los precios estipulados son mas los impuestos correspondientes. Las propiedades en sm inmuebles tienen un 3% de comisión sobre el valor de cierre de venta o los meses correspondientes del contrato de renta. Compartimos el 50% de comisión que aplique. No manejamos enlaces. En sm inmuebles tenemos varias opciones de acuerdo a tus necesidades. Nosotros te brindamos un servicio personalizado y de calidad para ayudarte con tu búsqueda inmobiliaria. Si necesitas asistencia o tienes preguntas, siéntete libre de contactarnos.",25.6493905,-100.3561053,0,Valle del Campestre,102,67,1,1,1
39000,San Pedro Garza García,"Departamento amueblado en renta Arboleda, San Pedro Garza García eb-pk7253. Loft en renta: -1 recámara. -1 baño completo. -Lavandería con centro de lavado. -Sala. -Ante comedor. -Clóset de pared a pared. -Cocina eléctrica. Amenidades: -Alberca. -Sala de usos múltiples. -Salas lounge. *Incluye mantenimiento. *No incluye servicios y se pagan mensualmente. ""Esta es una de las varias opciones que tenemos para ti. Somos una agencia de bienes raíces especializada en la venta y renta de vivienda residencial, te brindamos un servicio personalizado y de alta calidad. Si necesitas ayuda para comprar o rentar, contáctanos y uno de nuestros asesores te atenderá. """,25.6493905,-100.3561053,0,Valle del Campestre,102,48,1,1,1
16500,Monterrey,"(sre) Departamento en renta en centrika, muy cerca de Avenidas Principales, Colegios, Centros Comerciales y Empresas. Nuevo y Hermoso Departamento con excelentes acabados: • Cocina. • Sala-Comedor. • Recámara Principal con baño y walk-in closet. • Recámara Secundaria con Closet. • Baño completo de visitas. • Cuarto de lavandería. Equipado con: • Cocina integral, estufa, campana. • Minisplits. • Abanicos. • Boiler. • Roperias. • Cancelería en baños. • Piso – porcelanato contemporáneo. • Cuenta con 1 cajón de estacionamiento. Amenidades: • asadores. • gym. • salon de eventos. • Terrazas con salas lounge con Vistas Panorámicas. • Parque Interior con juegos infantiles. • Parque exterior en el Complejo centrika con lago artificial. • Lobby. • Elevadores. • Seguridad 24/7. “Es un Departamento que te brinda comodidad, seguridad, practicidad, armonía, vistas espectaculares y una forma del buen vivir. ”. EasyBroker id: eb-ir8267",25.6780368,-100.3133067,1500,Centro,101,100,2,2,1
40000,Monterrey,"Hermoso departamento totalmente equipado y amueblado. Torre con amenidades y seguridad 24/7. Área social con balcón, cocina de lujo con piedra cuarzo y electrodomésticos, 2 recámaras con minisplit c/u, persianas black out y closets. 2 baños completos con espejo de luz y canceles de vidrio templado; área de lavandería con centro de lavado, boiler y tallador. 2 estacionamientos. Amenidades: Lobby. Vigilancia 24/7. Gimnasio. Alberca olímpica climatizada. Cancha pádel. Ludoteca. Asadores. Salón de eventos. Sala multiusos. Área de juegos infantiles. Mantenimiento incluido.",25.6779443,-100.3659308,3500,San Jerónimo,101,93,2,2,2
39500,Monterrey,"Departamento totalmente amueblado en torre con seguridad y amenidades. Hermoso departamento con acabados y detalles de calidad. Amplia sala comedor con muro de madera y mueble con pantalla, bar con cubierta de granito, cocina totalmente equipada con refrigerador duplex, torre de hornos y cubierta de granito, recámara principal con baño vestidor, recámara secundario con closet comparte baño con área social, lavandería, cuarto de servicio con baño completo, 2 terrazas. Cuenta con tapices, candiles, persianas, abanicos de techo, listo para habitarse. Se aceptan mascotas. Amenidades: gimnasio. alberca. terraza social. ludoteca. salón de juegos. áreas verdes, con canchita de futbol, juegos infantiles. Nota: Las especificaciones, características, imágenes y precios son ilustrativos y pueden cambiar o variar sin previo aviso.",25.6863582,-100.3761083,0,Colinas de San Jerónimo,101,127,2,2,2
23500,Monterrey,"Departamento ubicado en el centro de Monterrey, con salida rapida a avenidas principales, vigilancia 24/7. (drjv) Amenidades: Suit de Huéspedes, Área de Co-Working, Asadores, Fogatero, Gimnasio, Arcade Room, Sala de Cine interior y exterior, Cocina Chef, Sala de Karaoke, Beer Garden, Lavandería, Salón de Eventos. * Departamento Nuevo para estrenar. * ⁠Cuenta con plafón en todo el departamento, Lámparas de de iluminación en techo, Persianas Balack Out. * Cocina integral equipada con Refrigerador, Microondas, Parrilla de Inducción y campana. Alacenas de alto brillo, cajones de cierre lento, encimeras y barra desayunador con cubierta de Cuarzo, tarja con llave monomando de acero inoxidable. * ⁠Sofá Love Seat con cojines decorativos, Pantalla Plana con estante flotante, Minisplit Inverter de 2 Toneladas. * Recámara Principal con Cama matrimonial y 2 burós, clima de 1 Tonelada Inverter, closet de pared. Baño Completo con Cancel de vidrio templado. * ⁠Recamara Secundaria con Cama matrimonial y 2 burós, closet de pared y clima de 1 Tonelada Inverter. * ⁠Baño completo en Pasillo con cancel de vidrio templado. * ⁠Boiler en pasillo. * ⁠1 Cajón de estacionamiento. * Incluye Mantenimiento e Internet.",25.6780368,-100.3133067,1800,Centro,101,55,2,2,1
33000,Monterrey,"Hermoso departamento estilo ph sin amueblar. Es sin amueblar sólo equipado con minisplit, persianas, Boiler y cocina integral. Su ubicación es muy estratégica ya que se encuentra en av. Leones y Rangel Frias, avenidas que conectan con otras avenidas rápidas como Linclon, ruiz Cortines,. Gonzalitos, etc. Cinca de hospitales, escuelas, etc. Agenda tu cita al whatsapp Ver datos",25.7410385,-100.4038391,0,Cumbres 2do Sector,101,178,2,2,2
28000,Monterrey,"Ph en renta totalmente equipado, ubicado entre zona Obispado y Chepevera, con acceso inmediato a avenidas principales como Av. Simón Bolivar y Gral. Pablo González y Gonzalitos. Completamente nuevo, para estrenar!! La torre cuenta con un área comercial y de restaurantes (3 plantas) y con un piso de amenidades (alberca, gimnasio y asadores). Características: - 89 m2. - 2 recámaras. - 2 baños completos. - Cocina integral. - Area de sala - comedor. - Centro de lavado y sink. - Balcón. - 2 cajones de estacionamiento techado. * Opción de rentarlo con una amplia terraza privada, exclusiva del ph (~80m2) por $37, 000 mxn. *Recámara principal con vestidor y baño privado. *Recámara secundarias comparte baño con area social. Incluye: - Minisplits en área social y recámaras. - Persianas black-out en todas las ventanas. - Electrodomésticos: refrigerador, parrilla y campana. *Se aceptan mascotas pequeñas. *Se separa con 1 mes de deposito. *Renta incluye mantenimiento mensual de la torre. ¡Agenda tu cita! Pamela Martínez. Espacio Querido Inmuebles",25.6745177,-100.3473334,0,Obispado,101,92,2,2,2
22000,Monterrey,Estrena departamento en recien terminado desarrollo en el centro de Monterrey. Ubicacion privilegiada con facil acesso a avenidas de alto flujo. Departamento a estrenar! Departamento a venta o renta! El precio de renta ya incluye mantenimiento.,25.6780368,-100.3133067,0,Centro,101,71,2,2,1
10000,Guadalupe,"Departamento tipo Loft en Contry la Silla, Guadalupe, N. L. Zona Sur. Amueblado. A 1 cuadra del Parque Hundido. La recámara en 2o piso tipo tapanco con cama matrimonial. Cocineta con doble parrilla eléctrica. Refrigerador. Microondas. Sala comedor. Minisplit frío/calor. El estacionamiento es en la calle, hay espacio. Áreas comunes que comparte con otros 4 deptos: Alberca. Amplio jardín muy arbolado. Centro de lavado (lavadora y secadora). Incluye: agua, gas, internet total play y mantenimiento de áreas comunes. Sólo se paga la luz. No mascotas. Aval con propiedad en nl libre de gravamen o póliza jurídica.",25.6249392,-100.2677242,0,Contry la Silla,106,35,1,1,0
48000,Santa Catarina,"Rendorte ofrece: Excelente departamento en las Huastecas, 133m2. Equipado y amueblado, con 3 habitaciones y 3 baños completos. Sala comedor. Centro de lavado. Áreas comunes: 2 albercas, gimnasio al aire libre, área de mascotas, asadores y más. Estudiantes sí Mascotas considerando reparación de daños inmediata. Clae interna: mm0011. whatsapp: Ver datos",25.6687292,-100.4340744,0,Huasteca del Valle,103,133,3,2,2
75000,Santa Catarina,"Se renta hermoso pent house en exclusivo conjunto con amenidades, increible vistas A monterrey Y la huasteca, ph amueblado Y con cocina totalmente equipada con parrilla electrica grill teka encimeras de granito importado, refrigerador de 2 puertas, lavavajillas, refrigerador de vinos, pantry etc, ph de 162 M2, con 3 recamaras, 3. 5 baños, sala comedor con increible vista, area de lavar con lavadora Y secadora, todo el ph con sistema de sonido ambiental en la sala proyector de T. V. Y/0 peliculas, persianas automaticas una terraza Y bodega, 2 lugares de estacionamiento techados. En un piso 23 Y con 2 deptos cada piso. El conjunto cuenta con 2 albercas, sala de juegos para niños O ludoteca, oficinas para homeoffice, asadores techados Y con tv, un salon grande de eventos en cada edificio para clases de yoga, O baile salon exclusivos para bebes, excelente cocina para grandes eventos, cancha de basquet, gym, lugar para mascotas Y pista de trote.",25.6560022,-100.4526519,0,Privadas la Huasteca,103,175,3,3,2
34000,Santa Catarina,"Departament nuevo estrenelo equipado en torre amatis, via cordillera excelente ubicacion cerca de udem Y tec en santacatarina. Departamento en Venta 90 m² Torre Amatis. precio $7, 900, 000. 00. Piso 8. 90 m2 Construcción. 2 Recamaras, recamara principal con baño vestidor. 2 baños. 2 Cajones de estacionamiento. Balcón. P. incluye. Cocina Integral en Corian. Refrigerador con despachador de agua y hielo. Centro de lavado. Horno y Microondas. Persianas Canceles en baños. 4 mini Split. Closet. todo nuevo. amenidades. Alberca. Área de asadores. Hermosas áreas verdes. Cancha de basquetbol. Lobby con seguridad 24/7 y control de acceso. inmuebes moncavil Ver datos",25.6583489,-100.4391879,0,Vía Cordillera,103,90,2,2,2
53000,San Pedro Garza García,"Contamos con departamentos en renta de 2 y 3 recámaras 2 recámaras amueblados o sin muebles en Torre ii 2 recámaras y cuarto de servicio amueblados en ambas Torres. 3 recámaras amueblado en Torre I. Mas iva y cuota de mantenimiento 3 Elevadores de alta velocidad1 Elevador de servicioWi-Fi en áreas socialesSistema de tv avanzadoPlanta de emergencia para iluminación y elevadoresCerraduras con huella digital y código de acceso en departamentosControl de accesos en áreas comunesMonitoreo cctv 24 hrs. Estancia-Comedor para personal de servicioServicio Médico las 24 hrs. Room ServiceAsistencia AutomotrizEstética AutomotrizTintorería**Contrato mínimo por un año**Muy cerca; Hospital Zambrano Hellion, Colegio Irlandés, Hotel Safi Valle, Club Deportivo San Agustín, Parque Rufino Tamayo, Oficinas Corporativas, fashion drive y más.",25.6429108,-100.3238291,0,Zona Valle Oriente Norte,102,126,0,0,0
26000,Monterrey,"Departamento amueblado en torre Cantera ubicada en la mejor zona de colinas de san jeronimo a 7 min de san pedro. Cerca de plazas comerciales, tiendas de autoservicio, escuelas y vialidades que conectan a oriente y poniente de la ciudad. Cuenta con amenidades como Gimnasio, alberca, asadores, salas de visita, salón de eventos, ludoteca y seguridad 24 horas. En un área de 65 mts el departamento cuenta con área social con vista al cerro de la silla, 1 recámara, 1 baño, 1 estacionamiento",25.6863582,-100.3761083,0,Colinas de San Jerónimo,101,65,1,1,1
16000,Monterrey,"Casa en Renta (segunda planta) - Ideal para uso habitacional y/o Comercial. Planta Alta: - Área Principal con 2 climas inverter de 2 toneladas cada uno. - Área Posterior con un clima no inverter de 2 toneladas. - Baño Completo con regadera. - Instalación Eléctrica Nueva: - Focos y contactos separados. - Circuitos separados para baño y diferentes áreas. - Pastilla supresora de picos para variaciones de voltaje. - Aire Acondicionado: - Mantenimiento realizado cada 6 meses. - Climas aterrizados para mayor seguridad. - Centro de Redes: - Switch de red para 24 nodos. - nvr con 8 cámaras instaladas y posibilidad de instalar 8 más. - Internet separado ya listo para trabajar. - Internet alterno para cámaras con respaldo de energía para 2 horas en caso de corte de luz. - Automatización: - 3 abanicos de techo controlados por aplicaciones. - Luces automáticas programables y controladas por aplicaciones. - Recámara Principal con cerradura inteligente controlada por aplicación, con acceso mediante llave, huella digital y tarjetas de proximidad. - Routers inalámbricos de alta velocidad que soportan múltiples equipos conectados vía WiFi. - Electrodomésticos y Suministros: - Refrigerador de 19 pies con máquina de hielo, congelador y amplio espacio. area: 85mts. Servicios de la Propiedad: Todo con servicio de uso residencial. - Luz: Servicio separado para planta baja y planta alta. - Agua: Servicio compartido. - Gas: Servicio compartido. - Respaldo de Agua: 2 tinacos de 1100 litros llenos en caso de corte de suministro, con bomba perimetral que se enciende de manera manual o remota. Fachadas: - Detalles arquitectónicos completos en las fachadas principal y posterior. - Niveles claramente definidos con desplante de muros y ventanas. Servicios y Amenidades. - Diseño arquitectónico moderno. - Espacios amplios y bien iluminados. - Aire acondicionado en áreas principales todos con instalación de tierra aislada para prevenir daños por variación de voltaje. - Sistema de seguridad avanzado con cámaras control de acceso y respaldo de energía. - Conexión a internet de alta velocidad para trabajo y seguridad. - Automatización de iluminación y ventiladores. - Control de acceso separado para planta alta y planta baja. - Electrodomésticos modernos y funcionales. - Cochera con portón automático. - Dispensador de agua de garrafón en ambas plantas con agua caliente y fría y 4 garrafones cada una. - Centros de carga eléctrica en ambas plantas con circuitos separados para casa y climas y supresor de picos para proteger de variaciones de voltaje. - Cercanía a centros comerciales, escuelas, hospitales y restaurantes dentro de un radio de 10 km: - Centros Comerciales: Galerías Monterrey, Plaza Fiesta San Agustín, Pabellón M. - Escuelas: Centro de Atención Múltiple Ma. Del Refugio Armandina Garza Maldonado, Instituto Montessori de Monterrey, Colegio San Patricio. - Hospitales: Hospital Universitario Dr. José Eleuterio González, Hospital San José - TecSalud, Clínica Nova. - Restaurantes: El Gran Pastor, La Nacional, Mr. Pampas. - Fácil acceso a transporte público: - Metro: La estación más cercana es Mitras a 7 minutos caminando aproximadamente 500 m. - Ecovía: La estación más cercana es Celulosa a 6 minutos caminando aproximadamente 400 m. Precio de Renta: $16, 000 mxn mensuales. Mas información Y citas con marybel medrano asesora inmobilaria profesional Ver datos",25.7150503,-100.3378608,0,Bernardo Reyes,101,85,1,1,0
21500,San Pedro Garza García,"Rednorte ofrece: Departamento de 52m2, estilo loft (todo abierto), piso 11 con terraza vista a la Huasteca, totalmente amueblado. Con cama king size, lavandería con centro de lavado en un espacio cerrado adicional pegado a la cocina, barra desayunador para 6 bancos altos, refrigerador, sofá cama matrimonial, clima 2 tons, baño completo, cocina con parrilla eléctrica y microondas, closet amplio con cajoneras, tv de 50"", wifi, juego de toallas, sábanas, fundas y edredones, persona para limpieza 1 vez por semana y un cajón de estacionamiento. Clave interna: eg054. whatsapp: Ver datos",25.6526883,-100.4122654,0,Zona Valle Poniente,102,52,1,1,1
35000,Monterrey,"Departamento en renta en torre balzac, colinas de san jeronimo * col sta maria * depa amueblado, 73M2, 1 recamaras, 2 ba#os, 1 estacionamiento, centro lavado, balcon, cocina super equipadisima de lujo, sala, piso 26, vistas pre iosas A toda la ciudad, torre balzac, lobby residencial, cocoina abierta, sala lounge, area parrillas, fogateros, bar, asador, alberca carril nado precioso depas, 2 bares, alberca infinito, sala video juegos, 8 sala juntas, sky lobby, gimnasio super equipado",25.6863582,-100.3761083,0,Colinas de San Jerónimo,101,73,1,2,1
35000,Monterrey,"Departamento amueblado en renta 2 habitaciones, sobre Garza Sada enfrente del Tec Monterrey $ 35, 000. Departamento dos habitaciones, una habitacion con walking closet, la otra closet, dos baños completos, sala comedor, cocina, todo listo para cuando llegues! Incluye: un cajon de estacionamiento techado, seguridad 24/7 y mantenimiento. Amenidades: gimnasio, salon de juegos, area co-working, lavanderia. pregunta por disponibilidad. informes Ver datos",25.651933,-100.2894607,0,Tecnológico,101,100,2,2,2
25000,Monterrey,"Departamento amueblado Y equipado de 1 recámara en la colonia cumbres 1er sector | Monterrey. información general: *Precio de renta mensual: $25, 000. 00. *Nivel de ubicación en el edificio: 2 Piso. *Área del Departamento: 65. 00 m2. *Recámaras: 1 (cama king size) *Recamara: 2 (cama matrimonial) *Baños: 1. *Climas: 3. *Totalmente equipado. *Totalmente amueblado. *Total de Departamentos en el Edificio: 10. *Estacionamiento incluido solo autos compactos. *Mantenimiento incluido. *Servicios incluidos: Luz (hasta 600 kilowatss por bimestre) y Agua. *El acceso de mascotas al edificio está restringido. El departamento está totalmente amueblado, equipado y decorado. El departamento es de 2 recámaras, tiene 1 cama king size y el cuarto secundario 1 cama matrimonial y cuenta con lavasecadora dentro del departamento, tres minisplit frío-calor, la estufa es de tipo inducción y el boiler es 100% eléctrico, lo que nos dará tranquilidad al evitar usar equipos de gas y los riesgos que estos conllevan. Los servicios de luz y agua estan incluidos en la renta. La colonia Cumbres 1er Sect. Se ha caracterizado por estar dentro de una zona muy apreciada para vivir gracias a su céntrica ubicación y fácil acceso a avenidas principales y medios de transporte. Requisitos. *1 mes de renta. *mes y medio de deposito. *Póliza $7, 000. 00",25.6988968,-100.3638572,0,Cumbres,101,65,2,2,1
40000,Monterrey,"Hermoso departamento totalmente amueblado Y equipado en renta, colinas de san jeronimo. Departamento ubicado en la torre solamente de 28 condominos, con hermosos vistas panoramicas Y excelente ubicacion. Consta con areas comunes como: alberca, gimnasio, asadores, area de usos multiples, seguridad 24/7. Informes Y citas conn emma kabisova Ver datos, Ver datos",25.6863582,-100.3761083,0,Colinas de San Jerónimo,101,148,3,2,2
30000,Monterrey,Bonito departamento nuevo equipado y amueblado en el complejo Torre Luzia,25.6780368,-100.3133067,0,Centro,101,90,2,2,2
6750,Monterrey,"Departamento amueblado en renta para profesionista, para estrenar, con una ubicación privilegiada en Jardines de las Mitras, a 2 cuadras de la Ave. Lincoln (Ecovía) y 6 de Gonzalitos; a unos metros de los Hospitales de Especialidades 25 y 34 del imss y del Hospital Regional del issste. Cuenta con una habitación tipo loft, con cocineta, línea blanca y enseres domésticos, cama, minisplit, mesa con sillas, baño completo, boiler por departamento y closet. El monto de la renta mensual incluye servicios de Agua, Gas y WiFi, sólo pagarás tu consumo de luz. Cuenta con lavadora y secadora disponible para uso común, además de tinaco. Estacionamiento en el exterior. No mascotas. No asesores. Disponible para visitas A partir del 21 de agosto",25.7154112,-100.3532982,0,Jardín de las Mitras,101,1,1,1,0
24000,Monterrey,"Departamento Amueblado en San Jerónimo, Torre Palmas, Sala, comedor, cocina, lavandería, 2 recamaras, 2 baños completos. Climatizado con clima y calefacción central, mini Split en recamara principal. Vigilancia 24 horas y jardín amplio común. Cerca de Galerías Monterrey, Hospital San José, Hospital Muguerza.",25.6779443,-100.3659308,0,San Jerónimo,101,110,2,2,2
33000,Monterrey,"Departamento renta amueblado $33, 000. Torre Luzia en el centro de monterrey. 75m2. 2 recamaras. 2 baños y medio. Piso 12. Recien remodelado. Cocina equipada. Balcon. Closets. Mini splits",25.6780368,-100.3133067,0,Centro,101,80,2,2,2
45000,Nuevo León,"Departamento con excelente ubicación en Valle Oriente, totalmente nuevo con extraordinarias vistas y acabados, cómodos espacios, cuenta con 2 recámaras, 2 baños completos, cocina, lavandería, climas y closet. Amenidades como gym, alberca, terraza social, ludoteca, salón de eventos cuenta con 2 cajones de estacionamiento techado. Una de las ubicaciones más privilegiadas de la zona Valle oriente. No mascotas. Id: Ver datos, Preguntar por Cinthia García",25.6866142,-100.3161126,0,Monterrey,104,90,2,2,2
80000,San Pedro Garza García,"Este espectacular departamento de 250 m² ofrece el espacio perfecto para vivir con estilo y confort. Tres recámaras con baño completo: Espaciosas y diseñadas para tu máximo confort. Cuarto de servicio con baño completo: Ideal para tu personal de servicio. Medio baño de visitas: Conveniencia para tus invitados. Ubicado en la exclusiva zona de Lomas del Valle, este departamento es el hogar que siempre has soñado. No pierdas la oportunidad de vivir en uno de los lugares más prestigiosos de San Pedro. ¡Agenda tu visita hoy mismo! Andres Quinones Espacio Querido. Cel: Ver datos",25.6373093,-100.3384812,0,Los Encinos,102,250,3,4,0
21000,Monterrey,"Departamento de una recamara, en colonia privada, frente a parque con estacionamiento privado y techado individual.",25.7321632,-100.3891327,0,Hacienda Los Encinos,101,70,1,1,1
35000,Santa Catarina,"Renta de departamento en vía coordillera. Torre Cían. $35, 000 (Negociable) Departamento Equipado y Amueblado: Con balcón, centro de lavado, Sala, comedor, cocina. 2 recámaras (Walking closet en recámara principal) 2 baños. 2 Cajones de estacionamiento. Torre con amenidades: Alberca, área de asadores, área común, salón para eventos, área infantil. Se aceptan mascotas",25.6583489,-100.4391879,0,Vía Cordillera,103,90,2,2,2
29500,San Pedro Garza García,"Rednorte ofrece: Departamento en renta en Valle Poniente. ¡Vive en la comodidad y seguridad de Valle Poniente, a solo 3 minutos de la udem! Este amplio departamento de 122 m² ofrece: -3 Recámaras: Espaciosas y bien iluminadas, ideales para el descanso y la privacidad. -3 Baños: Completamente equipados para mayor comodidad. -Semi Amueblado: Con muebles esenciales para facilitar tu mudanza. -Seguridad 24/7: Para que vivas con total tranquilidad. -2 Cajones de estacionamiento: Privados y seguros. -Área de asador. -Zona muy tranquila. ¡Perfecto para estudiantes, familias o profesionales que buscan un hogar cómodo y bien ubicado! Clave interna: eg937. whatsapp: Ver datos",25.6526883,-100.4122654,0,Zona Valle Poniente,102,122,3,3,2
21500,San Pedro Garza García,"Departamento en renta en Valle de San Ángel en San Pedro Garza García con excelente ubicación muy cerca del deportivo Alpino Chipinque. El departamento es semi amueblado, consta de area de sala comedor, cocina, 2 habitaciones, 2 baños completos, hermosa terraza, pequeño asador, estacionamiento para 2 autos. Agenda visita al 81-10-7272-86 Brenda Alanis",25.6266333,-100.3648095,0,Valle de San Angel,102,136,2,0,2
11000,Monterrey,"Hermoso depa en Renta ubicado en el sur de la ciudad, en la Colonia Residencial Mederos a 20 min del Tec de Monterrey. En colonia con control de acceso El departamento es para 1 persona, Excelente para ejecutivo o estudianteDepartamento de 1 recamara, baño completo, en planta baja con entrada independiente, completamente equipado y amueblado con Minisplit, abanico de techo, persianasCocina integral con refrigerador, micro y parrilla electrica, Baño con cancel de vidrio, Television y cama matrimonial Solamente comparte el centro de lavado con otros 3 depas El precio de renta incluye los servicios de Gas, Agua e InternetRequisitos1 mes de depositocontrato minimo de 1 añoNo se pide aval Pago de poliza de garantia juridica (unico pago anual) Comprobante de ingresos de 3 veces el monto de la rentaAdicionalmente se puede pagar $500 pesos mensuales por estacionamiento techado privado en la propiedad Agenda tu cita para conocerloclagarclaudia GarzaVer datos58",25.5952106,-100.2664973,0,Residencial Mederos,101,0,1,1,1
130000,San Pedro Garza García,"¡Vive el lujo y la comodidad en este impresionante departamento en Zona ValleOriente en San Pedro Garza García! Con 308 mts², este elegante hogar cuenta con 3 recámaras con baño y vestidorcada uno, un medio baño para visitas, y un cuarto de servicio. Disfruta de vistas espectaculares desde 3 balcones y ventanales de piso a techo en la sala-comedor, con vistas al Cerro de la Silla y la Sierra Madre. Totalmente amueblado y equipado, incluye 2 cajones de estacionamiento y una bodega. El edificio ofrece seguridad 24 hrs con un doble filtro de seguridad, alberca, áreas sociales, gimnasio, salón para eventos y área de juegos infantiles. Ubicación privilegiada cerca de avenidas principales, hospitales, escuelas, supermercados y parques. ¡Contáctanos para más detalles y agenda tu visita! Amenidades: Balcón. Estacionamiento techado. Facilidad para estacionarse. Parrilla. Terraza. Accesibilidad para adultos mayores. Accesibilidad para personas con discapacidad. Aire acondicionado. Alarma. Amueblado. Cocina. Cuarto de servicio. Elevador. Estudio. Fraccionamiento privado. Portero. Seguridad 24 horas. Una sola planta. Mascotas permitidas. Alberca. Área de juegos infantiles. Gimnasio. Salón de usos múltiples",25.6587678,-100.3476843,0,Valle Oriente,102,308,3,3,2
38900,Monterrey,"*Disponible* Departamento en Nuevo sur de 2 recamaras, 1 baño en cada recamara y medio baño en area comun, ideal para familias o profesionistas, un departamento lleno de confort, diseño y seguridad, cerca de restaurantes y zonas de entretenimiento. El equipado del departamento incluye: -Centro de lavado y secado. -Refrigerador. -Estufa de gas. -Microondas. -Minisplits F/C en área social y recámara(s) -Persianas. -Closets. -Boiler. *opcion con amueblado completo* descuento en muebles. de $5, 800 A solo $3, 500 (Renta mensual) El edificio cuenta con amenidades como: -Alberca con jacuzzi. -Área de asadores de gas y de carbón. -Gimnasio con área especial para yoga. -Salón lounge con cocineta y tv de 80” -Business center con impresora inalámbrica. -Terraza con vista panorámica hacia el Cerro de La Silla. Agenda visita para conocer el departamento.",25.65517,-100.2747354,0,Ladrillera,101,99,2,2,2
