Precio,Ubicación,Descripción,Latitud,Longitud,Mantenimiento,Zona,Ubicación_ID,m²,Recámaras,Baños,Estacionamiento
40000,Monterrey,"Tiene una ubicación privilegiada en la parte superior de Ave. Leones, en las faldas del cerro de las Mitras, alejada del ruido y la contaminación, donde su área común colinda con la reserva federal preservando una área verde protegida, pero a la vez muy cercana a centros comerciales, hospitales, escuelas, etc. En un Fraccionamiento de alta seguridad con vigilancia 24/7. La casa es completamente nueva, cuenta con 4 pisos, está súper equipada, lista para habitarse! *Primera planta: * Sala, comedor y cocina completamente abiertos. Baño de visitas. Cochera para 2 carros con portón eléctrico. *Segunda planta: * Tres amplias recámaras cada una con su baño-vestidor. Lavandería. *Tercera planta: * Área social con doble terraza. Baño. *Sótano* Salón de Juegos. Baño. Patio de buen tamaño. Pasillo de servicio. Equipamiento: ️6 climas. ️Lámparas decorativas en sala comedor y cocina, así como en paredes de escaleras. ️Cocina integral con cubierta de cuarzo, estufa y campana (cuenta con hermoso cerámico decorativo entre gabinetes de la parte baja y superior) ️Escaleras con cristal templado. ️Espejos con iluminación Led en baños. ️Barras decorativas con lámparas adicionales en espejos de baños para mejor iluminación. ️Canceles en Baños. ️Ventiladores en recámaras, áreas sociales y vestidores. ️Portón eléctrico. ️Puerta de reja protectora en pasillo de servicio. ️Protectores en ventanas traseras. ️Reja protectora en puertas corredizas de sótano. ️Muebles multiusos de piso a techo empotrados en primera, segunda y tercera plantas. ️Iluminación led en escaleras. ️Terraza principal con asador y barra. ️Protectores de cristal templado en terraza principal. ️Lámparas en ambas terrazas. ️Persianas en toda la casa. ️Cochera con piso cerámico. ️Piso cerámico en todas las áreas al aire libre ( patio, terraza principal y terraza secundaria) ️Sistema inteligente de encendido en luz de la puerta principal. ️Puerta principal de seguridad. ️Boiler. ️Tinaco. Precio de Renta. $ 40, 000 mensuales (mantenimiento incluido).",25.7469674,-100.4014978,0,Cumbres Elite,101.0,295,0,3,2
25000,Santa Catarina,"Clave del Inmueble: cha-R-gs-7586Casa en renta en Santa Catarina T: 600m2 C: 330m2Casa de una planta, con amplio patio, cochera para 3 o 4 carros, bodega. Recibidor, sala comedor, cocina con antecomedor, lavandería, estancia. 3 recámaras la principal con baño y amplio clóset, las secundarias comparten baño y tienen clóset de pared, todas con minisplit y abanicos de techo. Ubicada muy cerca de colegios como el aim, Sierra Madre, a 15 minutos de udem y Prepa Tec, cerca de supermercados, fácil acceso a avenidas. Ideal para oficina, se puede rentar para familia, ejecutivos, estudiantesPrecio renta $25 milA tus órdenesContacta a: Gabriela Sànchez/81 Ver datosEnlaza brrío Sena #30, Col. Roma, Monterrey, N. L. C. P. Ver datos Tel. 81 Ver datos, 81 Ver datos y 81 Ver datosAviso de privacidad: . mx/s/Aviso-de-Privacidad",25.6758309,-100.4595593,0,Santa Catarina Centro,103.0,600,3,2,4
35000,San Pedro Garza García,"Exclusivo Town-House en Renta en una de las mejores áreas de San Pedro Garza Garcia, Ideal para parejas o ejecutivos el cual se encuentra ubicado en Rio Presas entre Rio Volga con colindancia a Rio Sena. Considerándose así una área de fácil acceso y muy cerca de Avenidas Principales, escuelas, Colegios, Centros comerciales así como también Hospitales. El cual consta de: 3 Pisos. - Cocina Integral. - Antecomedor. - Sala. -Comedor. -Recamara Principal Con su Walk-in-Closet. -2 Recamaras Aledañas con su closet,. Las cuales comparten. baño. -Cuarto de Servicio. -Lavandería. - Jardín. Se Aceptan Mascotas. Se Acepta Póliza Jurídica",25.6564843,-100.3694401,0,Del Valle,102.0,160,3,2,1
20000,General Escobedo,"Casa 3 recamaras en renta. recamaras con mini Split. Cocina equipada. Sala-comedor. 2 baños y 1/2, Cochera para 2 autos cerrada. Con buena ubicación y accesos rápidos. Con disponibilidad para colegios, centros comerciales, cines. Con vias disponibles para realizar ejercicio",25.777571,-100.2710623,0,Cerrada de AnAhuac Sector ConteporAneo,,132,3,2,2
35000,Santiago,"Casa en renta. fontana residencial carretera nacional. $35, 000. disponible finales de septiembre. Súper equipada. 3 recámaras con walk-in closet. Estancia. Espacio amplio sala comedor. Privada con vigilancia. Cuarto de servicio. Amenidades. se requiere póliza jurídica $5, 000. surive Bienes Raíces. Jesica Herrera. Ver datos",25.5063271,-100.1942222,0,Fraccionamiento Fontana Residencial,,200,3,4,3
16000,García,"Casa en Renta en García N. L. Las Lomas sector Bosques. Equipada con cocina, estufa y campana, sala con candil, comedor con candil y clima, las 3 recámaras con abanicos de techo y clima, estancia con abanico de techo, closet para blancos, lavandería con abanico de techo, tinaco y bomba, con protectores en las ventanas. . Excelente ubicacion a 1km de la Av Leones, 1 Km de heb, Hospital Christus Muguerza, Farmacias, Restaurantes, Plazas Comerciales a 3 km, Colegios, Tec Milenio. primer nivel. -Sala. -Comedor. -Cocina. -Lavandería. -Medio Baño. -Cochera y Patio. segundo nivel. -3 Recámaras, -2 Baños completos. -Estancia",25.7692131,-100.4284482,0,Las Lomas Sector Bosques,108.0,134,3,2,1
18000,Apodaca,"Hermosa casa en el fraccionamiento privado Privadas del Parque, se encuentra muy cerca de Miguel Aleman, Paseo la Fe, Citadel, Instituto Anglo Británico, etc. Sobre la Av. Isidoro Sepulveda. Caseta de vigilancia 24/7 y un gran parque central. La casa cuenta con dos niveles. Cochera techada para dos autos con portón eléctrico. En el primer nivel; medio baño, cocina integral, espacio para sala y comedor, patio trasero con asador. Bodega o cuarto de servicio. En el segundo nivel; estancia, recámara principal con baño y vestidor, recámara secundaria con vestidor y la segunda recámara secundaria con closet, baño completo para compartir y lavandería con closet. La casa está equipada con minisplit en recámaras y planta baja, abanicos de techo y canceles en los baños.",25.742543,-100.2200574,0,Privadas Del Parque,107.0,190,3,2,2
15000,García,Casa en renta en privada en cumbres las rioja con caseta vigilancia frente A parque. sector cantabria. 3 plantas. primer planta. cochera para dos autos. sala comedor. cocina. medio baño. patio. segunda planta. 3 recamaras la principal con baño vestidor Y las otra recamaras comparten baño. tercer planta. area social. baño completo. terraza amplia con vista al parque Y cuenta con un asador,25.7709312,-100.4599559,0,Cumbres La Rioja,108.0,129,3,3,2
70000,San Pedro Garza García,Espacios. • Cochera. • Pórtico techado. • Recibidor. • Baño de visitas completo. • Closet bastonero. • Minibar. • Estancia familiar. • Sala-Comedor. • Cocina. • Área de despensa. • Lavandería con tarja. • 2 Bodegas. • Cuarto de servicio con baño completo. • Terraza y área de jardín. • Pasillo lateral de servicio. • Sink de servicio. • Recámara principal con baño vestidor. caracteristicas. • 6 lugares de estacionamiento. • Techos altos. • Buena iluminación. • Cocina cubierta de granito,25.6564843,-100.3694401,0,Del Valle,102.0,500,1,3,6
110000,Monterrey,"Casa en renta con acabados de lujo, ubicada en privada con doble caseta de acceso, en zona privilegiada de carretera nacional con campo de golf y vistas panorámicas. Muy cerca de centros comerciales, colegios, Tec de Monterrey y hospitales.  La residencia esta ubicada en esquina, lo que le da mayor ventilación e iluminación natural. Cuenta con cochera para 3 autos, recibidor con baño de visitas, sala comedor con vista panorámica y con terraza, estudio, cocina integral muy amplia con cubierta de granito con isla, alacena y muy buena amplitud. En segundo nivel, cuenta con 4 recámaras muy amplias, la principal con área de sala, con baño vestidor amplio, doble lavabo, todo en mármol.  Recámara secundaria con baño vestidor y dos recámaras comparten muy amplio vestidor y baño con doble lavabo y vista panorámica. En sótano se encuentra un cuarto de juegos, sala con proyector y pantalla, espacio de comedor, área de bar, baño completo, ademas de área de bodega. En exterior cuenta con área de jardín, alberca con caldera y con veneciano,  piso con deck, barra de granito en área de asador, baño completo exterior y bodega. Incluye 24 páneles solares, persianas Hunter Douglas, duela de madera, pisos de mármol crema marfil, climatizada, persianas en toda la casa y eléctricas en recámara principal, sistema de riego, cisterna de 8000 litros.  La clave de esta opción es rhoVer datos, si quieres ver propiedades adicionales haz contacto al (81) Ver datos y un Asesor Certificado te atenderá a la brevedad.",25.5657087,-100.2289548,0,Residencial y Club de Golf La Herradura,101.0,800,4,5,3
19000,García,"Casa amueblada en renta en Valle de Cumbres. Casa de 3 niveles, cochera doble techada. Planta baja: medio baño, sala, comedor, cocina equipada con estufa y refrigerador, lavadora y secadora, patio trasero y pasillo lateral. 2do piso: 3 recámaras, la principal con baño y vestidor y un pequeño balcón, las secundarias comparten baño, cada una con closet, estancia. 3er piso: 4ta habitación o área de juegos con baño completo y una amplia terraza. La casa está equipada con minisplits, closets y persianas. Privada con vigilancia las 24hrs y control de acceso.",25.7605441,-100.4375488,0,Valle de Cumbres,108.0,120,3,3,2
39000,Santa Catarina,"A 3 minutos de Valle Poniente, a 5 minutos de la udem. 4 Recámaras con baño y walkin-closet, 5 Baños completos, 1 Medio Baño, Cocina Integral, Estancia para tv, Patio, Cuarto de servicio con baño, Lavandería, Cuarto de Juegos ó 4ta. Recámara junto a la Terraza, Terraza con vista a las Montañas, Áreas de juegos Infantiles, Palapa para Eventos, Cochera para 2 Autos, Acceso controlado, Seguridad y Vigilancia las 24 horas. Mantenimiento incluido",25.6574141,-100.4533544,0,Ventanas de La Huasteca,103.0,240,4,5,2
11000,Apodaca,"Casa en renta semiamueblada de 2 plantas y 3 habitaciones, cuenta con 102 metros de construcción y 92 de terreno. Planta baja. Sala en L. Cocina con barra de concreto, estufa, microondas y refrigerador. Cortinas. Medio baño. Lavandería. Patio. Boiler. Cochera techada. Portón. Terreno excedente. Planta alta. Habitación principal con recama matrimonial, minisplit, cortinas, tocador y baño completo. Habitaciones secundarias comparten baño",25.827323,-100.2396849,0,Renaceres Residencial,107.0,92,3,2,0
11500,Juárez,"Casa en Renta Monte Alto Residencial Sector 1 Juárez Nuevo León. Distribución: planta baja: * Espacio para Sala-Comedor. * Cocina integral con parrilla y campana. * Medio baño. * 1 lugar de Estacionamiento techado con portón eléctrico. planta alta. * Recámara principal con minisplit, roperías y baño completo. * Recámara secundaria con minisplit y roperías. * Baño completo en estancia. * Estancia. * Área de lavandería. Características: * 2 Niveles. * Construcción: 124m2. * Terreno: 79. 50 m2. * Edad: 3 años. * Mantenimiento incluido: $300. Equipamiento: * Parrilla con 4 quemadores. * Campana. * Roperías en recámaras. * Minisplits Mirage en recámaras. * Boiler. Privada: * Fraccionamiento con acceso controlado y seguridad 24/7. * Parque. * Canchas de Basquet. * Alberca. Estatus del Inmueble: * Inmueble Desocupado. * Inmueble a estrenar. Vialidades: + 400 metros de Eloy Cavazos. + 4. 3 km de Ave Pablo Livas. Comercios. + a 400 metros Mi tiendita. + a 600 metros Walt Mart. + 6 Km Plaza ArcadiaCristina Huerta. Ver datos",25.6527385,-100.1556087,0,Monte Alto,,79,2,2,1
145000,San Pedro Garza García,"Residencia en Pedregal del Valle, estilo contemporáneo mexicano, la casa consta de 4 recámaras, principal en planta baja. La casa cuenta con área de bar, sala de juegos, oficina, area para gym. Roof top con asador con vistas espectaculares. Alberca, jardin, palapa,, fogatero. Amplio cuarto de servicio. Cochera para 4 carros. Cuenta con excelentes acabados en mármol. Vigas de madera, techos altos, tragaluces, etc.",25.6382076,-100.3897971,0,Pedregal Del Valle,102.0,950,4,5,4
27000,Monterrey,Primera planta. - Cocina Equipada. - Sala. - Comedor. - Baño de visitas. Segunda planta. - Recamara principal con baño completo y closet. - 2 recamaras secundarias con baño completo y closet. Tercera planta. - Estancia. - Terraza. - Baño completo. - Cuarto de servicio. - Lavandería. EasyBroker id: eb-nv7375,25.6988968,-100.3638572,700,Cumbres,101.0,150,4,2,2
15600,Nuevo León,"Excelente oportunidad de Rentar hermosa casa semi equipada, dentro de fraccionamiento cerrado perimetralmente y con caseta de acceso restringido. Ubicación privilegiada en esquina y con terreno excedente. Cuenta con cochera doble techada, con portón, amplio patio. Planta baja: recibidor, medio baño de visitas, cocina integral con parrilla, horno, y campana, sala- comedor, lavandería. Planta alta: estancia tv, 2 recámaras secundarias con clóset de pared, comparten baño, recámara principal con walk in clóset y baño privado. Se encuentran instalados 2 minisplis de 1. 5 ton y 1 minisplit de 1 tonelada. Boiler, Parrilla, horno y campana.",25.801032,-100.5861995,0,García,104.0,152,3,2,2
21000,Monterrey,"Casa en Renta Puerta de Hierro sector Aragón, sector privado, vigilancia 24/7, casa club, cancha de fútbol, hermosas áreas verdes, alberca. Primera planta: cochera techada para dos vehículos, salas, comedor, medio baño, cocina integral, patio trasero con asador, miniplit inverter. Segunda planta: amplia estancia de tv. , tres recámaras, recámara principal con baño vestidor, persianas, miniplit inverter, dos recámaras secundarias comparten baño, canceles de vidrio templado.",25.752288,-100.4172802,0,Puerta de Hierro Cumbres,101.0,153,3,2,2
9000,Apodaca,"Casa en renta en colonia privada con acceso controlado las 24 horas. Consta de 2 recámaras con Mini Split, 1 baño completo en planta alta, 1/2 baño en planta baja, sala comedor con Mini Split, espacio de cocina y barra desayunadora, amplio estacionamiento para 2 autos. Se pide un mes de renta, un mes de depósito y póliza jurídica (50/50 costo aprox. $2000) Ponte en contacto y agenda una visita para esta propiedad, estoy a tus órdenes para más preguntas o comentarios. Tel & Wapp Ver datos",25.7926888,-100.1788818,0,Los Alamos,107.0,90,2,1,2
17000,García,"Hermosa Casa en Renta en la Colonia Fraccionamiento el Cielo. La Casa en Renta cuenta con dos plantas, Cochera para 2 Carros y 1 auto afuera de la propiedad. Excelentes condiciones para habitar. Requisitos: 1 año de contrato, 1 mes de renta, 1 mes de deposito y póliza júridica. Terreno: 105 mts. Construcción: 150 mts. La Propiedad se encuentra cerca de Tiendas de Conveniencia, Gasolineras, Parques, Gym, Centros Comerciales. Sector Nuevo en la Zona. Características de la Casa en Renta Fraccionamiento el Cielo García Nuevo Leon. ️3 Recamaras, 3 televisiones, 4 minisplits, 2 Baños completos y medio, Cochera para 2 Autos y 1 afuera, sala, comedor y cocina, lavandería techada, Refrigerador, Barra de Desayunador, Colonia Privada. El Sector cuenta con Alberca, Gimnasio, salon social, asadores, parques y juegos infantiles. ️Cuenta con Servicios de Agua, Luz, Gas, teléfono e internet. Precio de Renta de Casa: $17, 000. Contáctenos para Agendar una Cita +Ver datos",,,0,El Cielo,108.0,105,3,2,2
33000,Monterrey,"Casa en renta. Residencial La Escondida. T. 200m2. C. 254 m2. $ 33, 000 mensuales. Primer Nivel: Recibidor, cocina, sala, comedor, lavandería, cuarto de servicio con baño completo, medio baño de visitas, amplio patio. Segundo Nivel: 3 Recámaras, cada una con su baño vestidor, estancia, terraza. Colonia privada con seguridad 24/7 en zona sur de Monterrey, frente a parque. Excelente ubicación cerca de hbe Valle Alto, Garza Sada y Lázaro Cárdenas. Informes Ver datos",25.5954044,-100.2570202,0,Residencial La Escondida 2do. Sector,101.0,200,3,4,2
40000,Santiago,"Residencia en renta amueblada y equipada, ubicada en la zona de Carretera Nacional en el Barrial en el fraccionamiento Bosque Residencial, se encuentra rodeado de árboles y con construcciones que dan un ambiente elegante y sereno, sector privado con lago artificial, parques con senderos y muchas áreas verdes. Sector privado con vigilancia 24/7, parques y área de juegos infantiles. Planta Alta: Cochera para 4 autos, recibidor, recámara principal con baño completo y vestidor, recámara secundaria con baño completo y vestidor. Planta Baja: Medio baño para visitas, cocina-comedor con cubierta de granito, ante-comedor con mesa de granito, sala, lavandería, recámara secundaria con baño completo y closet, patio. Requisitos: 2 meses de depósito, 1 mes de renta por adelantado, aval, póliza de garantía jurídica, estudio socioeconómico, ingresos comprobables. Haz tu cita para conocerla.",25.4702854,-100.1930228,0,Bosque Residencial,,450,3,3,4
16500,Apodaca,Bonita propiedad equipada en Reserva Real de San Miguel en Apodaca,25.7207068,-100.1699756,350,Colinas de San Miguel,107.0,105,3,2,2
21500,Monterrey,"Casa en renta colonia privada con amenidades vigilancia Y acceso controlado 24/7primer nivel: cochera doble, sala comedor con minisplit, medio baño de visitas, cocina integral, patio, pasillo lateralsegundo nivel: estancia familiar, dos recámaras secundarias con minisplit, abanico de techo, cada una con baño completo incluyen cancel de cristal templado, closet, persianas, recamara principal con baño vestidor, minisplit, persianastercer nivel: cuarto de juegos, terraza con asador, baño completo con cancel de vidrio templado, patio de servicio Y lavanderíaamenidades: canchas deportivas, alberca, salón de eventos, terraza, gimnasiocuenta con tinaco de 1, 100 litros con sistema hidroneumático. EasyBroker id: eb-ic4115",25.6780368,-100.3133067,0,Centro,101.0,0,3,4,2
25500,Monterrey,"Casa en Renta en Residencial de La Sierra, Monterrey, N. L. (aah) Zona Carretera NacionalFraccionamiento privado al sur de la ciudad a la altura de Plaza La Rioja, con caseta de seguridad 24/ 7, cuenta con dos áreas verdes una de ellas con cancha de Basket, cerca del Hospital Mugherza Sur, así como de importantes instituciones educativas como lo son Instituto San Roberto, Colegio Madison, Colegio Euroamericano, Prepa tec Valle Alto, Prepa udem Valle AltoEn zona muy segura Terreno: 122 m2. Construcción: 153 m2. Frente: 9 m. Plantas: 2 Recámaras: 3 Baños: 2 1/2 Edad: 15Precio: $25, 500 M. N. planta bajacochera techada para dos autosJardinera y pasillo lateral Sala y comedor con medio baño de visitasCocina integral con estufa y campanaLavandería Patio con jardín y un parte pavimentadaplanta altaestancia de televisiónDos recámaras secundarias con clóset las cuales comparten baño completoRecámara principal con baño y vestidor además de un balcónEquipamientoMinisplits inverter en todas las áreas Focos ahorradores Incluye la cuota de Mantenimiento La información presentada en este sitio es solo para fines ilustrativos y no representa ningún ofrecimiento formal de parte de Urban propertiesLa disponibilidad y precio de las propiedades está sujeto a cambio sin previo aviso.",25.582504,-100.2479259,750,Residencial de la Sierra,101.0,122,3,2,2
19500,García,"Casa de tres pisos en renta. Planta baja. - Cochera techada para 2 autos. - Área de sala y comedor con minisplit. - Cocina integral con barra desayunadora, estufa y campana nueva. - Medio baño de visitas. - Lavandería cerrada con boiler de cilindro. - Patio trasero y pasillo lateral con vitropiso. Planta media. - Recámara principal con vestidor, minisplit y baño completo con cancel de vidrio templado en regadera. - Recámara secundaria 1 con clóset y minisplit. - Recámara secundaria 2 con clóset y minisplit. - Baño completo que comparten recámaras secundarias con cancel de vidrio templado en regadera. - Estancia de tv. Planta alta. - Estancia. - Baño completo con cancel de vidrio templado en regadera. - Área de sink. - Terraza al frente y terraza trasera. Amenidades de la privada. - Área de juegos. - Alberca. Mantenimiento incluido en el costo de la renta. Informes-. Diana García Ver datos",25.7699551,-100.4371901,0,Fraccionamiento Montenova,108.0,160,3,3,2
14500,García,"Casa en renta en Samsara, sector privado, vigilancia 24/7, hermosas áreas verdes, alberca, juegos infantiles, cancha de fútbol, dos niveles, cochera techada para dos vehículos, sala, comedor, miniplit, persinas, cocina integral, medio baño, patio trasero, en el segundo piso amplia estancia, tres recamaras, recámara principal pon baño vestidor, persinas, miniplit, dos recamaras secundarias comparten baño, ambas con miniplit, closet, abanicos de techo, persinas, protectores en toda la casa, puerta de seguridad.",25.7776729,-100.4487486,0,Samsara Residencial,108.0,105,3,2,2
140000,San Pedro Garza García,"Ofrezco Hermosa Residencia, en Jardines del Campestre (los Hoyos), totalmente amueblada, 4 recámaras, cada una con su walking closet, Alberca, acabados de primera, enfrente de muy bonito parque. Atras del Campestre. EasyBroker id: eb-gb0503",25.6499,-100.3438249,0,Jardines del Campestre,102.0,900,4,5,4
58000,General Escobedo,"Casa en esquina en Residencial Nexxus, casa con doble acceso, ubicada sobre Av. Pinos a unas cuadras de Av. Sendero y de Av. Raúl Salinas en General Escobedo. Distribución: A) Planta Baja: sala, ante comedor, cocina, comedor, pasillo interior, bar con cuarto de juegos y medio baño, alberca, jacuzzi, 2 medios baños a un costado de la alberca, área social techada con asador, jardín, cochera con portón automatizado para 2 autos, derecho de paso y estacionamiento exclusivo para 5 autos. B) Planta Alta: Recámara principal con baño completo y vestidor, 3 recámaras secundarias con closet y baño completo, estancia, recámara secundaria con closet que comparte baño con estancia, lavandería, cuarto de servicio. La casa se renta con todo el mobiliario de madera empotrado, 14 paneles solares, equipos de aire acondicionado inverter, cocina equipada, cortinas y persianas, candiles, lámparas, sistema de circuito cerrado, 3 tinacos. Requisitos: 2 meses de depósito en garantía, 1 mes de renta por adelantado, aval con propiedad libre de gravamen en el estado de Nuevo León, estudio socioeconómico, contrato ratificado ante notario, contrato mínimo por 12 meses. Haz tu cita para conocerla.",25.7683151,-100.3123727,0,Nexxus Residencial Sector Cristal,,356,6,5,5
17000,Guadalupe,"Casa de 2 plantas en fraccionamiento privado con cochera techada para 2 autos con reja eléctrica. Sala comedor, cocina integral con estufa, 1/2 baño de visitas, lavandería cerrada y patio. P. A. Estancia familiar, 3 recámaras, la principal con baño vestidor y las 2 recámaras secundarias con closets y comparten el baño. Equipada con minisplits en sala comedor y recámaras. No mascotas. Disponible a partir del 5 de Octubre. Rgl",25.6543378,-100.2295229,0,Galerías del Camino Real,106.0,1,3,2,2
48000,Santiago,"Casa en Renta Zona Bosques de las Misiones Sector Reserva, Santiago, N. L. Precio: 48, 000. Terreno: 330 M2. Construcción: 430 M2. Planta baja: - Cochera 3 autos. - Recibidor doble altura. - Sala. - Comedor. - Cocina equipada. - Recámara con baño completo. - Palapa techada. - Baño visitas. - Cuarto de servicio. Planta alta: - Estancia. - Lavandería. - Terraza amplia en recámara principal. - Recámara principal con clóset baño vestidor. - 2 recámaras secundarias cada una con su baño. Equipamiento: - Canceles. - Persianas. - Cocina. - Closets. - Palapa con barra granito",25.4954993,-100.1829325,0,Yerbaniz,,330,4,4,3
200000,San Pedro Garza García,"Bellisima residencia para estrenar. 400 M2 de terreno Y 720 M2 de construccion. precio $37, 000, 000. vistas espectaculares. Privada con vigilancia 24 horas. nivel calle cochera para 3 carros, cuarto de juegos con baño completo, cuarto de servicio, bodega. primer nivel doble sala, comedor, cocina equipada con antecomedor Y family, lavandería. segundo nivel cuatro recamaras con baño completo Y vestidor, estancia familiar tercer. nivel terraza con vista espectacular, baño, asador, barra. derecho de paso A un lado de la casa. preparación para elevador, se entrega llave en mano con acabados de super lujo.",25.6366599,-100.3294415,0,Balcones Del Campestre,102.0,440,4,6,3
45000,Monterrey,"Casa equipada ubicada en esquina. Cerca de las avenidas Garza Sada y Lázaro Cárdenas. Primer Nivel: - Cochera con portón eléctrico. Segundo Nivel: - Recibidor. - Sala. - Comedor. - Antecomedor. - Cocina integral. - Habitación con baño vestidor. - Cuarto de servicio. - Cuarto de lavandería. - Baño completo. - Medio baño. - Patio con palapa y asador. Tercer Nivel: - Estancia. - Dos habitaciones con baño vestidor. - Terraza. Equipamiento: Clima central, climas, estufa, campana, lavadora, secadora, boiler, recámaras, comedor y tinaco.",25.6127488,-100.2642188,0,Villa Las Fuentes,101.0,403,4,4,2
25000,Monterrey,"Casa en Renta en Colonia Del Paseo Residencial, Séptimo Sector en Monterrey Nuevo León (crjv) Excelente ubicación, a unas cuadras de Tec Milenio Las Torres, Tiendas de Conveniencia, Avenidas principales. Renta mensual $25, 000. 193 m2 Construcción aprox. Primer Piso: * ⁠Cochera doble techada con portón manual. * ⁠Recibidor. * ⁠Cocina integral equipada. * ⁠Área sala comedor con acceso a patio. * ⁠1/2 Baño de Visitas. * ⁠Area de Lavandería Techada con baño completo. * ⁠Patio. Segundo Piso. * Estancia. * ⁠Recámara Principal con baño completo y Walk in vestidor (Medidas aprox. 8m X 3. 77m) * ⁠2 Recámaras secundarias con clóset de pared y baño completo cada una. (Medidas aprox 3. 80m X 2. 96 m) Requisitos: -Forzoso Fiador con Propiedad Libre de Gravamen en Nuevo León. -1 mes de renta adelantada. -1 mes de deposito. -Contrato de Póliza Contra Siniestros a cargo del cliente. -Ratificacion ante Notario",25.62723,-100.2995237,0,Del Paseo Residencial,101.0,1,3,4,2
20500,Apodaca,"Sg Preciosa casa en renta en Almería, Apodaca, Nuevo León. Cuenta con: Sala. Comedor. Cocina. Cuarto de lavandería. Cochera para dos autos. Medio baño de vista. Frente al parque. Una covacha. Patio. Entrada de servicio. Tres recámaras (Una con baño vestidor, las otras comparten baños) Terraza muy amplia con vista al parque. Cuenta con un tercer nivel. Podría ser oficina o una cuarta recámara. precio de renta: $20, 500. 00 mxn. para mayor información contactanos: Ver datos O al Ver datos-87-86",25.8073824,-100.2502544,0,Almeria,107.0,1,4,2,2
30000,Apodaca,"*renta casa de lujo amueblada* *villas coloniales* (Rinconada colonial, Apodaca) Precio $30 Mil. Incluye cMantenimiento. Cu. Casa de 2 Niveles. ️Cochera Techada para 2 autos con Portón eléctrico. ️ Puerta de seguridad con circuito cerrado. ️Sala con muebles y decoración. ️ Comedor. ️ Cocina integral de Cuarzo negro de lujo. ️ Lavandería Equipada. ️ 1/2 baño de visitas. ️ 1 Baño completo de servicio 1er piso. ️ Patio Acondicionado con Barra y asador. ️ Estancia con pantalla y area social. ️2 Recámaras Secundarias baño completo c/u y 1 con Closet. ️ Recámara principal con cama king size, closet y bano completo. Extras: Porton electrico. Minisplits. Electrodomésticos",25.8018259,-100.196942,0,Rinconada Colonial,107.0,226,3,2,0
17000,García,"Casa en Renta en Valle de Cumbres Sec. Ibérica, Monterrey con terreno: 119 m2 y construcción: 168 m2. Casa de 2 Niveles con 3 recamaras 2 1/2 Baños cochera techada para 2 autos, sala, comedor, cocina integral con estufa y campana y una barra desayunador grande, lavandería y patio. En la 2 planta: recámara principal con balcón y baño vestidor amplio, clima minisplit inverter, abanico de techo y persianas. En las recamaras secundarias cuentan con closets, comparten baño, cuarto de estancia para Tv. Cuenta con protectores y persianas. Fraccionamiento privado con vigilancia 24/7, palapa y juegos infantiles. Cerca de colegios, centros comerciales y el nuevo heb de Leones. Renta $17, 000 Mensuales con mantenimiento incluido. Acepta mascotas pequeñas. Con póliza jurídica. Contactame Veronica Arandas Ver datos. Código: crvt",25.7605441,-100.4375488,0,Valle de Cumbres,108.0,119,3,2,2
39500,Monterrey,"Casa en Renta Colinas de San Jerónimo con 3 Niveles, consta de Recibidor, 3 recamaras cada una con baño vestidor, Sala, baño de visita, comedor cocina integral de granito, equipada ( estufa, campana, lavavajillas) boiler, climas, cisterna y tinaco, antecomedor, estancia, estudio, lavandería, cuarto de servicio con su baño completo, patio amplio con jardín y fuente de agua, techo doble altura en la entrada, con buena iluminación, cochera para 2 autos con portón eléctrico, excelente ubicación con vías de acceso rápidas a 5 minutos de heb y Galerías Monterrey.",25.6863582,-100.3761083,0,Colinas de San Jerónimo,101.0,190,3,4,2
28000,General Escobedo,"Casa totalmente amueblada y decorada con paneles solares, increíbles ahorros en el recibo de energía electrica, climatizada en toda la casa, cocina integral, lavadora secadora, patio, jardín, cochera eléctrica, vigilancia 24/7, ya incluye mantenimiento de la Colonia. La recamara principal con baño con regadera y tina ademas de un enorme walk Inn closet, Ideal para Profesionistas o Ejecutivos. O Empresas de la zona Norte de la Monterrey, Centros comerciales como heb, Soriana Colegios PrivadosSe puede facturar.",25.7845124,-100.2697062,0,La Cantera Privada Residencial,,136,3,3,2
16750,García,"Casa nueva en renta Dominio Cumbres. 3 recámaras, 2 pisos. Cocina equipada (micro, estufa, campana) Sala, comedor, lavandería. 3 baños (2 completos y un medio baño) Patio amplio. Estacionamiento para 2 carros semi techado. 3 Closets y todos los muebles de baño. Cancel en baño principal. Protectores. Climas F/C inverter, persianas. Escuelas a 5mins en carro. Tinaco 1, 300L. Boiler. 112m2 de terreno. 132. 85 m2 de construcción. Privada con Alberca, dog park, tres parques, cancha de basketball. Renta $Ver datos mas informacion al Ver datos",,,750,Murano,108.0,132,3,2,2
